Sa,Sd,Sc
0.673795426,0.820850428,0.665970479
0.761535786,0.872660178,0.786137881
0.811246784,0.900692392,0.784450558
0.717827431,0.847246972,0.710604401
0.499401379,0.706683366,0.477177195
0.676644623,0.822584113,0.639552141
0.579813931,0.761455141,0.585282644
0.508367141,0.712998696,0.499180305
0.842467487,0.917860276,0.807995519
0.64875055,0.805450526,0.669824621
0.546875259,0.739510148,0.544536049
0.753099634,0.867813133,0.782836339
0.710069245,0.842656066,0.710504563
0.732699475,0.855978665,0.763777263
0.561996685,0.749664381,0.56175797
0.734834924,0.857225131,0.739812169
0.513718868,0.716741842,0.519120968
0.710438539,0.842875162,0.711033174
0.602477566,0.776194284,0.622505548
0.790019448,0.888830382,0.805359776
0.788460648,0.887953066,0.803827007
0.688995348,0.830057436,0.727172219
0.735335795,0.857517227,0.746457406
0.752927978,0.867714226,0.770266791
0.664368658,0.815088129,0.669659987
0.635884568,0.797423707,0.642238027
0.55646699,0.745967151,0.594257035
0.757186811,0.870164818,0.782358521
0.549187078,0.741071574,0.539939884
0.63255479,0.795333132,0.65241202
0.602216617,0.77602617,0.640369181
0.551783561,0.742821352,0.550404717
0.752802091,0.867641684,0.716359338
0.689834448,0.83056273,0.687931769
0.81136245,0.900756599,0.794628372
0.746557137,0.864035379,0.743187441
0.571220558,0.755791345,0.601127015
0.809063131,0.899479367,0.787276817
0.769142775,0.877007854,0.753948078
0.652669466,0.807879611,0.639437805
0.608358751,0.779973558,0.600253576
0.649292499,0.805786882,0.61069177
0.812022114,0.901122696,0.824187415
0.58483309,0.764743807,0.607318948
0.597718522,0.773122579,0.607346007
0.547116031,0.739672922,0.571640027
0.568130076,0.753744039,0.572304945
0.776085244,0.880957005,0.756302782
0.826334493,0.909029424,0.791893182
0.811294972,0.900719141,0.806825677
0.540967191,0.735504719,0.506277678
0.748332398,0.865062078,0.747951616
0.739189819,0.85976149,0.735701996
0.685558827,0.827984799,0.751915067
0.855130341,0.924732578,0.851171838
0.777119186,0.881543638,0.769871014
0.481546097,0.693935225,0.493386463
0.791330868,0.889567798,0.785980129
0.756099835,0.869540014,0.715900027
0.38981674,0.624353057,0.45190023
0.773245779,0.879343948,0.758720967
0.749234583,0.865583377,0.781279435
0.723227996,0.850428125,0.752044905
0.728048548,0.853257609,0.728487612
0.763459519,0.873761706,0.783057009
0.731334184,0.855180791,0.744344959
0.578808703,0.760794784,0.604275179
0.612830943,0.782835195,0.643918478
0.757305043,0.870232752,0.777609415
0.677904641,0.823349647,0.728026449
0.690903331,0.83120595,0.684150307
0.650689498,0.80665327,0.632092101
0.782770552,0.884743212,0.789714897
0.780818113,0.883639131,0.788468664
0.687555791,0.82918984,0.689949649
0.768976023,0.876912779,0.787163737
0.568261803,0.753831416,0.587980114
0.571957181,0.756278507,0.602519586
0.688725303,0.829894754,0.709624923
0.695133256,0.833746518,0.694907091
0.800286471,0.894587319,0.806517844
0.727359309,0.852853627,0.754153777
0.804756356,0.897082135,0.794958884
0.771689774,0.878458749,0.756692376
0.804762382,0.897085493,0.780499856
0.700443874,0.83692525,0.667579067
0.71669701,0.846579595,0.753983524
0.740240348,0.860372215,0.741367193
0.57008294,0.75503837,0.604162529
0.761555506,0.872671477,0.780380209
0.740601132,0.860581856,0.715338651
0.731083489,0.855034204,0.716154794
0.646866024,0.804279817,0.64387055
0.34288026,0.585559783,0.332510422
0.73462495,0.857102648,0.768713004
0.862339653,0.928622449,0.858734674
0.731127133,0.855059725,0.651084996
0.65014032,0.806312793,0.655982158
0.615632731,0.784622668,0.629731724
0.79496676,0.891609085,0.799957033
0.601509967,0.775570736,0.595822435
0.429444184,0.65531991,0.425281757
0.878227051,0.937137691,0.855981561
0.737346572,0.858688868,0.763830464
0.622010463,0.788676399,0.635004099
0.714274989,0.84514791,0.725251324
0.70804359,0.841453261,0.69314069
0.755813069,0.869375103,0.7602208
0.716158586,0.846261535,0.733227953
0.65149379,0.807151652,0.671935637
0.799091821,0.893919359,0.829459431
0.73507038,0.857362455,0.704867825
0.638876256,0.799297351,0.649267367
0.734850601,0.857234274,0.752821893
0.516573984,0.718730815,0.512405842
0.546041634,0.7389463,0.562548667
0.678770114,0.82387506,0.679240223
0.836485855,0.914596007,0.813285416
0.810110277,0.900061263,0.80600713
0.790582588,0.889147112,0.784224457
0.706451192,0.840506509,0.74301386
0.779985356,0.883167796,0.779043566
0.670198593,0.818656578,0.694936772
0.747047966,0.864319366,0.69953384
0.902044347,0.949760153,0.881760024
0.798113744,0.893372119,0.80176666
0.740276106,0.860392995,0.776262985
0.75961005,0.871556109,0.739027616
0.84369172,0.918526929,0.847309199
0.717393004,0.846990557,0.666319839
0.67987936,0.824547973,0.696442526
0.74283904,0.861881106,0.717578207
0.507984963,0.712730639,0.503230324
0.691768266,0.831726076,0.716729449
0.732510411,0.855868221,0.746397157
0.567745192,0.753488681,0.606241638
0.63718171,0.798236625,0.621391881
0.744754614,0.862991665,0.729159717
0.680758482,0.825080894,0.67116757
0.749605711,0.865797731,0.719496935
0.503996707,0.709927255,0.495428985
0.701489242,0.837549546,0.709782042
0.813334187,0.901850424,0.812125543
0.607106414,0.779170337,0.625165109
0.5399216,0.734793576,0.549274076
0.83280156,0.912579618,0.842177231
0.677432699,0.823062998,0.673615817
0.672087057,0.819809159,0.676587573
0.404724704,0.636179774,0.439115469
0.710902693,0.843150457,0.722768517
0.558344721,0.747224679,0.479974235
0.675732132,0.822029277,0.683942489
0.692795553,0.83234341,0.689206299
0.723896763,0.850821229,0.717393872
0.791597472,0.889717636,0.78579013
0.686184009,0.828362245,0.723531676
0.809054235,0.899474422,0.798988604
0.583258363,0.763713535,0.626288872
0.5927728,0.769917398,0.58297052
0.79075306,0.88924297,0.762017477
0.659636287,0.812179959,0.667843468
0.648501576,0.805295955,0.653049588
0.333888745,0.57783107,0.325215901
0.720965729,0.849097008,0.708344881
0.571632832,0.756064039,0.580747185
0.733592041,0.856499878,0.717800099
0.846003767,0.919784631,0.823815296
0.815732782,0.903179263,0.824274574
0.656320044,0.810135818,0.648311973
0.833687137,0.913064695,0.828842069
0.711628793,0.843580934,0.743409613
0.77583739,0.88081632,0.785011159
0.860923372,0.927859565,0.836756525
0.809593066,0.899773897,0.820031958
0.738820675,0.859546785,0.744205188
0.769996596,0.877494499,0.764042092
0.506200353,0.711477584,0.539741659
0.784987858,0.885995405,0.782946017
0.730529795,0.854710357,0.753763302
0.846914609,0.920279636,0.847955978
0.787772032,0.887565227,0.729152108
0.718791829,0.847815917,0.705142158
0.62907709,0.793143801,0.66220124
0.673599059,0.820730808,0.680882804
0.674104614,0.821038741,0.672647556
0.744581687,0.862891469,0.773335115
0.674619191,0.821352051,0.680122988
0.859843712,0.927277581,0.853599469
0.677191762,0.822916619,0.684912777
0.564178978,0.751118485,0.60760976
0.831326436,0.911771044,0.830248884
0.879555098,0.937845988,0.889450633
0.561341193,0.749227064,0.586948521
0.830557669,0.911349367,0.78344845
0.680034429,0.824642,0.664551056
0.809599058,0.899777227,0.833360626
0.58667506,0.765947165,0.572625161
0.725264676,0.851624727,0.698840129
0.852409739,0.923260385,0.851329256
0.617065382,0.785535093,0.606280048
0.661543576,0.813353291,0.679250829
0.840466067,0.916769364,0.829899458
0.778538395,0.882348228,0.800832692
0.795120887,0.891695513,0.814001802
0.540764076,0.735366627,0.539054039
0.53795769,0.733455991,0.541634851
0.66455466,0.815202221,0.66247379
0.726917719,0.852594698,0.717134153
0.714696062,0.845396985,0.714771254
0.730971643,0.854968796,0.7196378
0.683891518,0.826977338,0.697811232
0.733574952,0.856489902,0.713355973
0.724994596,0.851466145,0.738968588
0.857118119,0.925806739,0.847688341
0.32456112,0.56970266,0.327884021
0.801372441,0.89519408,0.793727687
0.730303908,0.854578205,0.727237583
0.747236036,0.864428155,0.754243471
0.682474561,0.826120185,0.635361605
0.538798732,0.734029108,0.51423418
0.586042719,0.76553427,0.617841621
0.634664531,0.796658353,0.625339699
0.73369283,0.856558714,0.726543037
0.700941626,0.837222566,0.702184367
0.714298165,0.845161621,0.707507378
0.774573628,0.880098647,0.72961413
0.647623416,0.80475053,0.677275078
0.732163984,0.855665813,0.729673078
0.828273961,0.910095578,0.831765911
0.5706652,0.755423854,0.557657792
0.447530016,0.668976843,0.444517594
0.650455061,0.806507942,0.672795915
0.462664555,0.680194498,0.463203808
0.785562356,0.886319557,0.801582446
0.747357993,0.864498695,0.768583084
0.539712158,0.734651045,0.56540348
0.814074916,0.902261002,0.813784703
0.434030017,0.658809545,0.41581442
0.873601389,0.934666459,0.870967893
0.81018946,0.900105249,0.815999607
0.580188734,0.761701211,0.513698818
0.815571968,0.903090233,0.793631904
0.478384669,0.691653576,0.44313389
0.568523761,0.754005146,0.577701175
0.819411166,0.905213326,0.795059557
0.688797392,0.829938186,0.667447607
0.693550952,0.832797066,0.712146509
0.787963878,0.887673295,0.774550202
0.696670072,0.834667642,0.681984018
0.637843907,0.798651305,0.657419061
0.834727527,0.913634241,0.831331432
0.635643938,0.797272813,0.637276373
0.80478126,0.897096015,0.780535686
0.646879829,0.804288399,0.607945544
0.718186642,0.847458933,0.745483354
0.646348649,0.803958114,0.688833925
0.368745368,0.607244076,0.377415109
0.779685998,0.8829983,0.734341964
0.59904804,0.773981938,0.646982805
0.732208944,0.855692085,0.762294491
0.475688393,0.68970167,0.512731411
0.658323233,0.811371205,0.673866461
0.725217051,0.851596766,0.726787012
0.514233084,0.71710047,0.519118264
0.771496514,0.878348743,0.7623133
0.787506338,0.887415539,0.776271914
0.850777804,0.922376173,0.844854609
0.828011274,0.909951248,0.819111333
0.74817714,0.864972335,0.712396691
0.733654572,0.856536381,0.744875227
0.587661646,0.766590925,0.62575794
0.863743769,0.929378162,0.84859979
0.830342882,0.911231519,0.817247728
0.737733243,0.858913991,0.737005984
0.709971063,0.842597806,0.755325868
0.525691415,0.725045802,0.54075643
0.628145663,0.79255641,0.635008537
0.772316637,0.878815474,0.742036233
0.834695723,0.913616836,0.835423059
0.592546845,0.769770644,0.600250831
0.665917826,0.816037883,0.656986906
0.483570439,0.695392291,0.44305163
0.603836588,0.77706923,0.583035266
0.628520084,0.792792586,0.632396815
0.737126893,0.858560943,0.777587023
0.774656331,0.88014563,0.767369951
0.785311346,0.886177943,0.806499111
0.687849796,0.829367106,0.68860807
0.595832465,0.771901849,0.584319291
0.746285685,0.863878281,0.738191898
0.793364244,0.890709966,0.764927023
0.773164969,0.879297998,0.798762507
0.767576541,0.876114456,0.761376422
0.716563452,0.84650071,0.737699234
0.492354813,0.701679993,0.496914778
0.552539555,0.743330044,0.521308482
0.61278855,0.782808118,0.567370066
0.64695566,0.804335539,0.616878718
0.522370505,0.722752036,0.56192288
0.793734388,0.890917722,0.774009718
0.694261103,0.833223321,0.698801659
0.691005408,0.831267351,0.691611797
0.479146197,0.692203869,0.511901759
0.454248097,0.6739793,0.424037212
0.765402414,0.874872799,0.775681777
0.567327851,0.753211691,0.572322399
0.670280979,0.818706895,0.6758104
0.722478794,0.849987526,0.715139885
0.730314841,0.854584602,0.739049171
0.633276261,0.795786568,0.61769579
0.413977687,0.643410978,0.417221078
0.79716725,0.892842231,0.774202476
0.715261131,0.845731122,0.733135549
0.650927259,0.806800631,0.59198388
0.813023609,0.901678218,0.76939829
0.672166961,0.819857891,0.653419876
0.639810905,0.799881807,0.689796338
0.730556221,0.854725816,0.749392687
0.630082717,0.793777498,0.628944781
0.742867353,0.861897531,0.748989612
0.647129778,0.804443769,0.672147168
0.708948062,0.841990536,0.698757953
0.799555218,0.894178516,0.811169895
0.824576693,0.908062053,0.839574655
0.687866221,0.829377008,0.685124988
0.658990766,0.811782462,0.693727011
0.74020787,0.86035334,0.734042213
0.837444821,0.915120113,0.81046867
0.561212332,0.749141063,0.548250202
0.432454426,0.657612672,0.398004784
0.661340458,0.813228417,0.669500729
0.709276726,0.842185684,0.688436909
0.758137567,0.870710955,0.745587725
0.777287141,0.881638895,0.760573077
0.735763827,0.857766767,0.689538353
0.665986268,0.816079817,0.672339366
0.61203549,0.782326972,0.611150338
0.740517007,0.860532978,0.750030592
0.737986655,0.859061497,0.707075823
0.708223152,0.841559952,0.730717779
0.666504244,0.816397112,0.659108475
0.69554156,0.833991343,0.670166854
0.524499932,0.724223676,0.552674289
0.63830065,0.7989372,0.644806241
0.771418794,0.878304499,0.770775983
0.721955305,0.849679531,0.709331262
0.836175417,0.914426278,0.819687643
0.685196066,0.827765707,0.685813698
0.511899765,0.715471708,0.508705551
0.73443619,0.856992526,0.697189195
0.745956389,0.863687669,0.741282605
0.834771716,0.913658424,0.850234907
0.693269555,0.832628101,0.690331183
0.681627991,0.825607649,0.702363792
0.610972047,0.781647009,0.614127797
0.680698232,0.825044382,0.662694847
0.697891422,0.83539896,0.690560372
0.56967774,0.754769991,0.594807743
0.887724157,0.942191147,0.881384773
0.719294495,0.848112313,0.716822606
0.755897851,0.869423861,0.766383053
0.873502498,0.934613556,0.886711422
0.648246991,0.805137871,0.663380055
0.784193682,0.885547109,0.793397839
0.682917101,0.826387985,0.691505967
0.692636232,0.832247699,0.689979399
0.612785517,0.782806181,0.647201835
0.654533137,0.809032222,0.650180704
0.559865558,0.748241644,0.546696513
0.707672463,0.841232704,0.670710275
0.717708183,0.847176595,0.755267551
0.452253457,0.672497923,0.500341451
0.722119261,0.849776006,0.689342894
0.776017038,0.880918293,0.767058974
0.716503857,0.846465509,0.693883119
0.664562368,0.815206948,0.650047966
0.769786942,0.877375029,0.777638704
0.6957632,0.834124211,0.710669319
0.601600635,0.775629186,0.584290285
0.651338444,0.807055416,0.648085348
0.530123359,0.728095707,0.528496215
0.782877186,0.884803473,0.748407266
0.832499375,0.912414037,0.809333529
0.751080418,0.866648959,0.727108304
0.608637981,0.780152537,0.626785325
0.69236386,0.832084046,0.707383599
0.648434608,0.805254374,0.668830677
0.602851718,0.776435264,0.621795048
0.771160508,0.87815745,0.772463975
0.712366605,0.844018131,0.710840689
0.543238248,0.737046978,0.528540145
0.706342166,0.840441649,0.651288742
0.760898187,0.872294782,0.748587944
0.724327634,0.8510744,0.701647893
0.714142583,0.845069573,0.684363281
0.704507842,0.839349654,0.713841695
0.691526782,0.831580893,0.649523658
0.625993349,0.791197415,0.640074545
0.581819429,0.762770889,0.589794694
0.767070078,0.87582537,0.764830601
0.824026397,0.907758997,0.82125588
0.460405688,0.67853201,0.487619015
0.46878855,0.684681349,0.470887534
0.845294056,0.919398747,0.855883043
0.557372066,0.746573551,0.548516926
0.702278009,0.838020292,0.681431439
0.735658973,0.857705645,0.697816126
0.743972654,0.862538494,0.731266491
0.840667544,0.916879242,0.854783187
0.750820803,0.866499165,0.753676662
0.565013672,0.751673913,0.59336141
0.454727038,0.674334515,0.480706547
0.76378064,0.873945445,0.742609572
0.724063095,0.850918971,0.709691093
0.670491857,0.818835671,0.66593476
0.579456473,0.761220384,0.580291002
0.692258199,0.832020552,0.659336185
0.672723741,0.82019738,0.693823896
0.772081209,0.878681517,0.78936467
0.667651278,0.817099307,0.689680356
0.47475182,0.689022366,0.502914502
0.473170951,0.687874226,0.49977516
0.792618818,0.890291423,0.816095127
0.587689642,0.766609185,0.638668721
0.741133364,0.860891029,0.725284445
0.678384953,0.823641277,0.680858698
0.81384339,0.90213269,0.823363958
0.790550385,0.889129003,0.746391257
0.583360378,0.76378032,0.609998466
0.738156753,0.859160493,0.720021685
0.763524109,0.873798666,0.76252331
0.660825941,0.812912013,0.638141698
0.814836776,0.902683098,0.7937566
0.772800814,0.879090902,0.73747307
0.799227192,0.893995074,0.800280561
0.637776614,0.798609175,0.592547194
0.63106755,0.794397602,0.62296979
0.776451302,0.881164742,0.797479578
0.739096192,0.859707038,0.759700221
0.496125179,0.70436154,0.519683349
0.703360265,0.838665765,0.70498715
0.877515448,0.936757945,0.873548423
0.825117689,0.90835989,0.80742188
0.753504384,0.868046303,0.747130092
0.534917085,0.73138026,0.56869357
0.604933374,0.77777463,0.605950375
0.719907819,0.848473817,0.694041742
0.815944889,0.903296678,0.8313027
0.723557773,0.850621992,0.72528915
0.493478453,0.702480215,0.519155791
0.640321736,0.80020106,0.637402925
